order_id,customer_id,product_id,quantity,order_date,status
18011,3973,195,2,2025-12-17,Cancelled
18012,986,241,5,2025-03-04,Pending
18013,4581,305,3,2025-05-15,Shipped
18014,957,499,5,2025-10-13,Shipped
18015,3921,226,2,2026-01-17,Pending
18016,4665,203,4,2025-10-08,Pending
18017,2332,84,4,2025-08-04,Cancelled
18018,992,338,4,2025-08-31,Completed
18019,952,81,3,2025-12-08,Shipped
18020,509,264,4,2025-12-25,Cancelled
18021,4032,251,3,2025-04-07,Completed
18022,1772,341,1,2025-03-17,Pending
18023,4893,34,3,2025-06-21,Completed
18024,3754,161,4,2025-08-21,Completed
18025,4204,489,2,2025-10-24,Pending
18026,2443,205,2,2025-12-12,Cancelled
18027,4207,221,2,2025-12-21,Cancelled
18028,4883,202,2,2025-05-08,Completed
18029,3416,438,4,2025-08-27,Shipped
18030,2187,7,4,2025-05-19,Cancelled
18031,1038,463,4,2025-05-21,Completed
18032,3302,237,2,2025-05-04,Completed
18033,4610,67,3,2025-07-20,Cancelled
18034,678,343,1,2025-10-07,Pending
18035,4737,190,2,2025-03-01,Pending
18036,4979,243,4,2025-03-29,Completed
18037,1142,224,3,2025-04-26,Shipped
18038,4774,101,2,2025-11-23,Shipped
18039,1283,290,5,2025-11-22,Cancelled
18040,1904,269,5,2025-03-26,Pending
18041,759,143,1,2025-05-03,Shipped
18042,3074,454,5,2025-05-28,Pending
18043,1497,208,5,2025-07-09,Pending
18044,2755,8,1,2025-06-18,Completed
18045,4060,128,4,2025-12-01,Shipped
18046,878,489,2,2026-01-25,Cancelled
18047,532,266,2,2025-04-19,Cancelled
18048,2463,207,3,2025-11-19,Pending
18049,2336,29,1,2025-09-17,Pending
18050,2798,326,5,2025-11-04,Cancelled
18051,2708,468,5,2025-05-01,Shipped
18052,2633,22,4,2025-11-03,Pending
18053,4349,188,1,2026-01-03,Pending
18054,1978,208,2,2025-04-04,Cancelled
18055,3425,31,2,2025-06-05,Cancelled
18056,1150,291,1,2025-12-25,Shipped
18057,1741,465,2,2025-02-26,Shipped
18058,329,316,1,2025-06-30,Shipped
18059,89,290,3,2025-12-25,Pending
18060,4615,295,4,2025-03-11,Pending
18061,4200,69,5,2025-05-29,Completed
18062,4609,145,3,2025-08-08,Shipped
18063,4606,457,5,2025-07-16,Completed
18064,1013,215,3,2025-11-30,Shipped
18065,2150,232,5,2025-11-22,Pending
18066,2830,380,2,2025-06-22,Pending
18067,40,199,2,2025-04-05,Completed
18068,253,191,1,2025-12-19,Completed
18069,3092,136,2,2026-02-02,Pending
18070,208,200,2,2025-03-06,Completed
18071,3,66,1,2025-08-25,Cancelled
18072,595,382,4,2025-03-13,Cancelled
18073,3402,168,2,2025-08-16,Cancelled
18074,509,121,5,2025-11-07,Pending
18075,2832,214,5,2025-11-07,Completed
18076,1599,12,2,2025-10-03,Shipped
18077,3396,224,1,2025-12-22,Completed
18078,3007,29,3,2025-02-10,Shipped
18079,4485,105,4,2025-12-03,Pending
18080,3619,392,3,2025-08-11,Cancelled
18081,3955,42,1,2026-01-13,Completed
18082,692,346,1,2026-01-16,Cancelled
18083,1861,493,3,2025-07-01,Pending
18084,3457,111,2,2025-10-20,Cancelled
18085,3741,162,4,2025-10-16,Pending
18086,3573,149,4,2026-01-30,Shipped
18087,318,399,1,2025-05-13,Shipped
18088,2785,332,2,2025-02-04,Shipped
18089,729,317,3,2025-06-16,Completed
18090,1124,181,2,2026-02-03,Completed
18091,3944,293,3,2025-03-24,Cancelled
18092,949,137,3,2025-12-05,Completed
18093,2762,346,5,2025-06-03,Completed
18094,130,183,3,2025-08-12,Cancelled
18095,330,36,3,2025-11-21,Pending
18096,311,296,4,2025-09-05,Cancelled
18097,4366,483,2,2025-04-23,Cancelled
18098,2805,387,1,2025-02-25,Completed
18099,3378,250,4,2025-05-10,Cancelled
18100,3615,425,2,2025-09-18,Completed
18101,851,178,1,2025-05-25,Pending
18102,4868,438,4,2025-09-10,Cancelled
18103,1848,349,3,2026-02-02,Pending
18104,2008,469,3,2025-06-21,Pending
18105,3217,242,4,2025-09-23,Completed
18106,2162,373,4,2025-07-04,Pending
18107,310,489,2,2025-02-05,Completed
18108,4580,322,1,2025-09-17,Cancelled
18109,2960,158,1,2025-07-16,Completed
18110,192,94,1,2025-05-16,Shipped
18111,4082,191,2,2025-12-13,Completed
18112,3656,151,3,2025-05-05,Cancelled
18113,3661,240,4,2025-05-27,Cancelled
18114,1649,97,1,2025-12-31,Pending
18115,878,380,1,2025-06-27,Cancelled
18116,1641,222,5,2025-11-01,Pending
18117,300,191,2,2025-02-26,Pending
18118,550,452,5,2025-05-19,Completed
18119,2551,391,3,2025-02-21,Completed
18120,972,41,1,2025-03-15,Pending
18121,2290,98,3,2025-07-19,Pending
18122,1864,470,5,2025-09-03,Completed
18123,3150,405,2,2025-06-18,Cancelled
18124,3879,213,1,2025-08-24,Cancelled
18125,4819,21,5,2025-08-25,Completed
18126,3416,46,4,2025-07-17,Shipped
18127,2667,301,4,2026-01-03,Pending
18128,1612,247,3,2026-01-07,Cancelled
18129,2731,91,5,2025-12-23,Completed
18130,4714,439,5,2025-11-10,Cancelled
18131,2916,407,4,2025-10-07,Pending
18132,1385,284,5,2025-09-07,Pending
18133,424,447,2,2025-10-08,Cancelled
18134,1683,248,5,2025-09-15,Shipped
18135,4086,287,2,2025-05-16,Cancelled
18136,4458,193,5,2025-04-15,Shipped
18137,1386,210,3,2025-12-03,Cancelled
18138,2767,88,5,2025-06-16,Completed
18139,4541,482,2,2025-07-22,Shipped
18140,4212,139,3,2025-08-28,Pending
18141,1882,28,4,2025-05-20,Cancelled
18142,528,81,3,2025-04-08,Completed
18143,4435,131,1,2025-08-24,Cancelled
18144,976,344,4,2025-03-22,Shipped
18145,3380,229,4,2025-05-04,Shipped
18146,3147,186,5,2025-07-28,Shipped
18147,2736,141,5,2025-10-07,Completed
18148,4721,427,3,2025-08-19,Cancelled
18149,3221,457,2,2025-07-30,Cancelled
18150,893,306,1,2025-03-23,Cancelled
18151,3190,59,2,2025-10-15,Pending
18152,4544,28,3,2025-05-20,Pending
18153,4540,154,4,2025-05-19,Shipped
18154,723,420,2,2025-04-08,Pending
18155,2395,423,2,2025-12-29,Cancelled
18156,3177,290,4,2025-04-06,Cancelled
18157,2842,357,2,2025-05-08,Shipped
18158,4362,247,3,2025-08-15,Completed
18159,2970,215,2,2025-12-08,Completed
18160,443,85,1,2026-01-11,Cancelled
18161,1744,114,2,2025-02-24,Completed
18162,4149,163,5,2025-11-08,Pending
18163,4657,287,4,2025-10-06,Pending
18164,4894,422,5,2025-11-06,Pending
18165,543,25,5,2025-07-10,Shipped
18166,398,173,3,2025-04-02,Shipped
18167,4037,13,3,2025-04-28,Completed
18168,1262,74,2,2025-03-18,Cancelled
18169,1919,301,3,2025-02-23,Completed
18170,3935,315,5,2025-10-19,Cancelled
18171,3242,405,5,2025-11-11,Completed
18172,4568,225,5,2025-05-23,Pending
18173,2109,185,2,2025-06-01,Cancelled
18174,2004,202,3,2025-07-14,Pending
18175,2597,497,5,2025-11-28,Shipped
18176,2192,39,4,2025-06-21,Completed
18177,4720,389,4,2025-08-02,Pending
18178,396,149,2,2025-09-25,Cancelled
18179,1519,270,4,2025-09-06,Pending
18180,1577,388,1,2025-02-19,Pending
18181,4879,237,3,2025-02-15,Pending
18182,1280,245,1,2025-10-20,Completed
18183,938,249,4,2025-02-18,Shipped
18184,1228,405,3,2025-09-05,Shipped
18185,2091,165,5,2025-07-01,Cancelled
18186,665,303,2,2025-08-08,Cancelled
18187,921,172,1,2025-12-18,Cancelled
18188,156,406,2,2025-10-22,Pending
18189,3174,356,2,2025-05-01,Pending
18190,631,61,5,2025-08-01,Completed
18191,1375,439,2,2025-08-24,Cancelled
18192,3326,316,2,2026-01-10,Completed
18193,3183,198,4,2025-07-25,Cancelled
18194,3642,214,2,2025-08-22,Shipped
18195,4484,303,4,2025-04-17,Pending
18196,845,147,1,2025-07-12,Cancelled
18197,1938,199,4,2025-02-07,Pending
18198,4177,130,4,2025-06-02,Shipped
18199,3059,300,4,2025-05-21,Pending
18200,3716,350,2,2025-04-05,Shipped
18201,1919,213,1,2025-10-16,Pending
18202,3650,272,3,2025-04-29,Pending
18203,1179,27,3,2025-06-01,Cancelled
18204,3086,499,3,2025-08-22,Shipped
18205,4048,249,5,2026-01-23,Pending
18206,1895,480,3,2025-04-30,Pending
18207,155,322,3,2025-09-25,Cancelled
18208,1744,377,4,2025-06-15,Completed
18209,4895,318,4,2025-03-31,Pending
18210,2175,263,2,2025-06-10,Completed
18211,1301,167,1,2026-01-25,Shipped
18212,2927,488,4,2025-08-10,Shipped
18213,4259,272,5,2025-08-20,Cancelled
18214,3545,330,5,2025-12-09,Pending
18215,3218,130,4,2025-10-09,Pending
18216,2918,240,4,2025-06-01,Cancelled
18217,1407,51,3,2025-11-03,Pending
18218,2675,9,3,2025-02-06,Pending
18219,4432,202,1,2025-12-23,Completed
18220,3480,106,5,2026-01-13,Completed
18221,4650,24,4,2026-01-13,Shipped
18222,3076,24,1,2025-08-08,Pending
18223,2219,76,2,2026-01-15,Cancelled
18224,2768,163,3,2025-05-02,Cancelled
18225,3254,437,2,2025-08-12,Shipped
18226,4248,206,2,2025-10-05,Completed
18227,3456,187,4,2025-06-03,Cancelled
18228,3705,395,3,2025-08-20,Shipped
18229,4390,473,5,2025-05-29,Pending
18230,3203,486,2,2025-11-08,Pending
18231,3651,374,2,2025-09-05,Completed
18232,3813,133,4,2025-10-07,Shipped
18233,1332,63,4,2026-01-15,Pending
18234,4254,443,3,2025-08-27,Pending
18235,1449,262,5,2025-07-22,Completed
18236,3976,473,2,2026-02-02,Pending
18237,3686,184,4,2025-09-13,Completed
18238,969,55,2,2025-12-25,Cancelled
18239,1171,344,3,2025-03-28,Cancelled
18240,2976,451,4,2025-11-15,Cancelled
18241,1173,221,1,2025-09-26,Shipped
18242,4455,69,4,2025-03-14,Shipped
18243,2187,14,4,2025-02-07,Shipped
18244,991,327,5,2025-11-07,Cancelled
18245,4768,281,1,2025-05-15,Cancelled
18246,4196,61,2,2025-11-10,Completed
18247,4557,318,2,2025-09-25,Pending
18248,4991,52,1,2025-04-23,Cancelled
18249,1699,95,3,2025-11-09,Completed
18250,1376,496,5,2025-07-02,Completed
18251,1881,263,1,2025-11-06,Cancelled
18252,3234,434,1,2025-04-14,Shipped
18253,4565,174,3,2025-02-26,Shipped
18254,2835,418,2,2025-07-28,Cancelled
18255,4942,161,5,2025-09-03,Pending
18256,4707,409,2,2026-01-21,Shipped
18257,122,357,5,2025-09-01,Cancelled
18258,1742,134,3,2025-06-13,Completed
18259,1239,105,1,2025-05-07,Pending
18260,1595,296,3,2025-06-09,Cancelled
18261,2480,484,2,2025-02-08,Completed
18262,2603,295,5,2025-10-02,Completed
18263,3019,357,5,2025-11-16,Pending
18264,1291,58,2,2025-09-25,Cancelled
18265,1565,188,1,2026-01-03,Cancelled
18266,3596,358,2,2025-07-05,Completed
18267,3669,110,4,2025-02-14,Shipped
18268,2395,481,4,2025-02-28,Cancelled
18269,1498,382,2,2025-03-03,Pending
18270,2046,324,2,2026-01-31,Shipped
18271,462,153,4,2025-05-14,Shipped
18272,4981,215,2,2025-03-22,Cancelled
18273,1909,266,2,2025-04-25,Completed
18274,1325,159,5,2025-11-28,Shipped
18275,4432,174,5,2025-07-02,Completed
18276,1360,45,1,2025-09-18,Completed
18277,374,156,3,2025-06-14,Pending
18278,2089,301,2,2025-06-28,Shipped
18279,4812,66,2,2026-01-27,Pending
18280,3989,225,2,2025-10-02,Cancelled
18281,625,303,4,2025-10-20,Pending
18282,3368,209,1,2025-10-13,Completed
18283,4393,481,2,2025-06-25,Completed
18284,3463,88,3,2025-12-13,Cancelled
18285,4451,70,5,2025-08-19,Shipped
18286,2836,123,1,2025-12-31,Completed
18287,4821,464,3,2025-12-28,Pending
18288,3116,223,5,2026-01-24,Shipped
18289,2233,351,3,2025-07-12,Cancelled
18290,522,223,4,2025-05-11,Pending
18291,434,107,3,2026-01-19,Pending
18292,3558,169,4,2025-07-01,Shipped
18293,3772,107,2,2025-05-16,Shipped
18294,791,268,1,2025-04-26,Pending
18295,2344,304,2,2025-04-19,Pending
18296,2650,325,2,2025-04-01,Cancelled
18297,1001,313,3,2025-12-14,Pending
18298,4312,113,1,2026-01-14,Completed
18299,2595,53,5,2025-10-28,Shipped
18300,3595,94,4,2025-05-30,Pending
18301,118,143,5,2025-07-05,Pending
18302,4423,308,5,2026-01-23,Completed
18303,729,477,5,2025-06-09,Cancelled
18304,298,176,2,2025-12-18,Shipped
18305,4975,16,2,2025-09-22,Pending
18306,2153,42,5,2025-09-06,Pending
18307,251,419,2,2025-07-23,Pending
18308,277,363,3,2025-08-14,Completed
18309,2983,396,5,2025-02-09,Shipped
18310,2307,487,2,2025-12-09,Pending
18311,2654,160,1,2025-12-05,Shipped
18312,4866,466,5,2025-11-10,Completed
18313,709,442,4,2025-08-02,Pending
18314,1328,364,5,2025-06-19,Completed
18315,1403,101,1,2025-04-30,Pending
18316,3773,185,5,2025-08-10,Shipped
18317,1356,342,5,2025-04-15,Completed
18318,2102,420,4,2025-08-10,Completed
18319,4707,341,4,2025-03-11,Cancelled
18320,1585,95,4,2025-05-27,Pending
18321,762,10,4,2026-01-03,Cancelled
18322,621,316,4,2025-03-05,Cancelled
18323,3517,100,1,2025-10-13,Cancelled
18324,1682,31,3,2026-01-27,Completed
18325,3558,286,5,2025-10-25,Completed
18326,3057,164,4,2025-10-11,Shipped
18327,2227,45,4,2025-03-08,Cancelled
18328,4476,30,3,2025-11-05,Pending
18329,4414,252,5,2025-12-12,Pending
18330,1539,298,1,2025-08-14,Completed
18331,3344,411,3,2025-05-13,Completed
18332,3017,373,4,2025-04-02,Pending
18333,1740,374,2,2025-04-15,Cancelled
18334,2970,52,5,2025-04-18,Completed
18335,575,61,3,2025-09-15,Shipped
18336,303,322,5,2025-08-20,Shipped
18337,2056,392,3,2025-07-22,Cancelled
18338,4037,476,4,2025-12-22,Cancelled
18339,1586,292,2,2026-01-06,Shipped
18340,906,452,1,2025-06-05,Completed
18341,690,450,4,2025-11-14,Completed
18342,1783,380,4,2025-06-21,Cancelled
18343,2360,330,2,2025-08-04,Shipped
18344,3847,239,2,2025-10-06,Pending
18345,4525,49,1,2025-10-17,Shipped
18346,912,459,1,2025-07-15,Completed
18347,3191,418,1,2025-05-19,Completed
18348,472,458,1,2025-05-19,Cancelled
18349,297,185,2,2025-04-06,Cancelled
18350,55,73,2,2025-09-29,Completed
18351,356,480,1,2025-12-16,Pending
18352,4254,471,1,2025-07-24,Shipped
18353,1748,193,4,2025-11-26,Completed
18354,3184,385,3,2025-02-16,Pending
18355,15,378,1,2025-11-25,Shipped
18356,806,493,2,2025-06-09,Completed
18357,3788,479,2,2025-10-13,Pending
18358,3020,498,2,2025-07-27,Pending
18359,4106,376,3,2025-05-29,Shipped
18360,1416,207,2,2025-08-03,Pending
18361,3972,26,5,2026-01-19,Cancelled
18362,1362,381,1,2025-03-13,Shipped
18363,3798,155,2,2025-12-08,Shipped
18364,2638,263,4,2025-04-06,Shipped
18365,3502,373,3,2026-01-10,Pending
18366,3630,151,1,2025-07-17,Pending
18367,4544,448,5,2026-01-25,Completed
18368,4011,175,1,2025-02-28,Completed
18369,1234,386,2,2026-01-31,Completed
18370,1577,2,5,2025-02-12,Pending
18371,2037,207,5,2025-04-07,Pending
18372,646,209,4,2025-02-17,Pending
18373,4627,128,5,2025-02-28,Shipped
18374,3521,121,5,2025-11-14,Pending
18375,4410,262,1,2025-06-22,Completed
18376,1707,232,4,2025-02-24,Shipped
18377,516,160,2,2025-04-20,Shipped
18378,3371,239,2,2025-09-23,Cancelled
18379,1768,273,4,2025-02-15,Completed
18380,2831,221,1,2026-01-04,Pending
18381,3175,59,3,2025-12-14,Cancelled
18382,1875,199,1,2025-04-12,Pending
18383,3293,134,2,2026-01-03,Completed
18384,3094,344,2,2025-10-31,Shipped
18385,2720,458,2,2026-02-03,Cancelled
18386,3028,244,3,2025-12-11,Cancelled
18387,3369,349,5,2025-07-28,Shipped
18388,4627,170,1,2025-02-23,Shipped
18389,464,424,3,2025-10-22,Pending
18390,3959,179,2,2025-05-23,Completed
18391,3966,187,5,2025-07-05,Cancelled
18392,3424,232,4,2025-04-27,Completed
18393,2349,420,2,2025-08-29,Shipped
18394,314,54,5,2025-12-13,Cancelled
18395,1855,368,4,2025-02-25,Cancelled
18396,2348,94,1,2025-06-06,Completed
18397,1337,497,5,2025-11-15,Shipped
18398,445,350,5,2025-12-25,Shipped
18399,1792,364,5,2025-05-23,Cancelled
18400,4097,322,2,2025-06-18,Cancelled
18401,4552,134,4,2025-06-03,Completed
18402,2230,397,4,2025-09-28,Pending
18403,3005,39,5,2025-02-17,Cancelled
18404,2439,477,3,2025-05-11,Cancelled
18405,54,345,5,2025-06-23,Pending
18406,4782,267,4,2026-01-24,Completed
18407,1651,335,2,2026-01-09,Completed
18408,2530,81,1,2025-08-25,Pending
18409,1682,498,3,2025-07-22,Completed
18410,2966,344,1,2025-08-14,Cancelled
18411,791,339,4,2025-04-26,Completed
18412,1548,191,5,2025-05-12,Pending
18413,4355,257,2,2025-12-19,Completed
18414,1832,105,4,2025-08-29,Cancelled
18415,2718,135,4,2025-11-03,Completed
18416,4755,471,2,2026-01-12,Pending
18417,3734,89,1,2025-04-29,Completed
18418,3823,447,1,2025-12-19,Completed
18419,3503,339,1,2025-07-23,Shipped
18420,1126,30,5,2025-05-13,Shipped
18421,1303,468,5,2025-05-16,Pending
18422,4066,440,4,2025-09-11,Completed
18423,2305,220,3,2025-07-27,Shipped
18424,79,340,3,2025-11-13,Cancelled
18425,3749,475,3,2025-07-20,Completed
18426,182,310,3,2025-10-09,Shipped
18427,2942,451,3,2025-07-29,Shipped
18428,3264,28,2,2025-02-10,Cancelled
18429,1255,298,5,2025-08-15,Shipped
18430,3546,29,4,2025-12-14,Cancelled
18431,3201,166,2,2025-02-07,Pending
18432,1680,133,1,2025-10-03,Cancelled
18433,1473,261,3,2025-10-12,Completed
18434,1825,201,3,2025-06-02,Shipped
18435,1859,258,2,2025-02-08,Completed
18436,4888,71,4,2025-09-13,Completed
18437,1045,156,2,2026-01-31,Shipped
18438,12,499,3,2025-05-18,Shipped
18439,142,348,2,2025-08-01,Completed
18440,2403,36,3,2025-06-11,Pending
18441,2332,267,4,2025-08-02,Shipped
18442,214,78,1,2025-07-27,Completed
18443,1464,8,1,2026-01-19,Shipped
18444,3619,387,2,2026-02-01,Shipped
18445,4664,172,3,2025-06-12,Shipped
18446,4906,41,4,2025-05-23,Cancelled
18447,1401,215,3,2025-10-04,Pending
18448,312,424,3,2025-08-06,Shipped
18449,2799,465,1,2025-03-06,Cancelled
18450,1411,488,2,2026-01-17,Completed
18451,1945,371,4,2025-04-12,Completed
18452,489,156,2,2025-04-12,Shipped
18453,4705,370,1,2025-07-03,Cancelled
18454,3676,348,2,2025-05-25,Pending
18455,4741,279,4,2025-09-09,Pending
18456,4814,129,5,2025-08-05,Completed
18457,2107,291,2,2026-01-28,Cancelled
18458,4262,419,4,2025-08-12,Completed
18459,3296,294,4,2025-04-22,Shipped
18460,4326,480,1,2025-05-15,Shipped
18461,502,394,4,2025-09-24,Shipped
18462,2043,419,5,2025-07-06,Cancelled
18463,542,166,4,2025-03-07,Cancelled
18464,1504,274,2,2025-05-18,Pending
18465,258,101,4,2025-04-04,Cancelled
18466,1267,371,3,2025-10-31,Cancelled
18467,2783,33,5,2025-04-29,Pending
18468,334,78,3,2025-05-24,Shipped
18469,176,335,4,2025-10-23,Shipped
18470,797,405,2,2025-09-03,Pending
18471,4488,115,5,2025-08-14,Cancelled
18472,1104,379,5,2025-09-16,Pending
18473,1204,475,5,2025-03-11,Completed
18474,797,444,1,2025-12-18,Completed
18475,3167,77,1,2025-08-11,Pending
18476,2675,83,1,2025-08-28,Pending
18477,3317,185,4,2025-05-24,Cancelled
18478,604,186,4,2025-10-21,Shipped
18479,2675,169,2,2025-12-15,Cancelled
18480,3083,394,4,2026-01-21,Pending
18481,3064,306,5,2025-08-28,Completed
18482,362,391,3,2025-08-22,Shipped
18483,2050,120,1,2025-11-03,Completed
18484,2012,296,5,2025-06-12,Completed
18485,1709,124,4,2025-03-15,Cancelled
18486,3279,130,3,2026-01-08,Shipped
18487,3534,475,3,2025-06-24,Completed
18488,4906,462,3,2025-12-10,Completed
18489,2933,422,3,2025-08-24,Cancelled
18490,3320,44,3,2025-11-02,Cancelled
18491,645,135,2,2025-10-04,Cancelled
18492,327,2,2,2025-03-22,Completed
18493,4964,280,4,2025-04-21,Shipped
18494,2363,291,3,2025-06-28,Completed
18495,1037,35,1,2025-11-06,Shipped
18496,3598,84,4,2026-01-04,Cancelled
18497,1930,295,5,2025-04-27,Cancelled
18498,4219,247,2,2025-09-01,Completed
18499,1964,161,5,2025-07-05,Shipped
18500,2268,375,4,2025-07-11,Shipped
18501,855,171,1,2025-05-18,Completed
18502,2095,166,4,2025-05-04,Shipped
18503,359,219,4,2025-09-25,Completed
18504,2216,493,1,2025-05-29,Cancelled
18505,2674,441,2,2025-05-28,Completed
18506,3443,307,4,2025-09-26,Completed
18507,884,51,1,2025-04-13,Completed
18508,1822,409,3,2025-07-04,Cancelled
18509,2890,340,2,2025-05-13,Shipped
18510,4073,178,2,2026-01-10,Cancelled
18511,4966,9,4,2025-06-21,Cancelled
18512,1779,415,2,2025-03-18,Pending
18513,1761,285,4,2025-09-02,Shipped
18514,4868,77,2,2026-01-04,Cancelled
18515,714,128,2,2025-06-02,Shipped
18516,3807,335,1,2025-09-23,Cancelled
18517,3519,409,1,2025-10-26,Cancelled
18518,694,395,1,2025-04-07,Completed
18519,1449,465,3,2025-05-21,Pending
18520,4712,341,1,2025-05-27,Shipped
18521,2231,71,2,2025-05-08,Shipped
18522,2029,260,3,2026-01-13,Completed
18523,1772,89,1,2025-12-25,Completed
18524,2941,273,4,2025-12-09,Cancelled
18525,928,14,5,2026-01-18,Shipped
18526,344,402,3,2025-08-04,Shipped
18527,973,333,4,2025-11-14,Cancelled
18528,2674,54,2,2026-01-20,Completed
18529,4708,378,2,2025-12-13,Pending
18530,3678,10,4,2025-02-09,Pending
18531,931,223,3,2025-07-18,Completed
18532,186,50,3,2025-05-15,Cancelled
18533,1733,276,5,2025-06-10,Cancelled
18534,228,142,2,2026-02-03,Completed
18535,1555,316,4,2025-12-08,Completed
18536,4608,398,3,2026-01-19,Completed
18537,4040,240,5,2026-01-22,Cancelled
18538,2482,234,5,2025-07-14,Completed
18539,4955,435,2,2025-06-26,Cancelled
18540,2951,122,5,2025-07-05,Completed
18541,1690,240,2,2025-08-21,Cancelled
18542,160,343,5,2026-01-26,Shipped
18543,916,21,4,2025-03-27,Shipped
18544,11,100,4,2025-09-12,Pending
18545,3488,436,3,2025-05-08,Shipped
18546,4854,317,3,2025-08-17,Completed
18547,4477,36,3,2025-02-22,Cancelled
18548,3006,469,4,2025-08-08,Completed
18549,3133,315,3,2025-04-27,Completed
18550,3248,228,2,2025-09-08,Shipped
18551,2355,192,2,2025-05-17,Completed
18552,3971,264,3,2025-09-05,Cancelled
18553,1731,221,5,2025-10-28,Completed
18554,3008,495,3,2025-03-29,Shipped
18555,2856,312,3,2025-03-05,Pending
18556,261,380,4,2026-01-30,Cancelled
18557,231,435,5,2025-11-22,Completed
18558,3759,268,4,2025-04-05,Completed
18559,3343,256,2,2025-06-29,Cancelled
18560,3162,392,3,2025-06-22,Pending
18561,3785,38,1,2025-08-18,Shipped
18562,2914,205,1,2025-12-13,Pending
18563,2259,172,5,2025-04-30,Pending
18564,4908,309,3,2025-07-15,Completed
18565,473,199,1,2025-04-21,Cancelled
18566,4084,493,5,2025-03-14,Pending
18567,3093,10,1,2026-01-03,Shipped
18568,1670,92,4,2025-11-09,Completed
18569,3665,407,4,2025-04-12,Pending
18570,902,224,1,2026-02-02,Completed
18571,2880,318,1,2025-11-01,Pending
18572,2199,464,2,2025-06-15,Shipped
18573,2107,151,2,2025-10-17,Completed
18574,235,57,3,2025-11-03,Shipped
18575,1509,476,3,2025-05-23,Completed
18576,1376,498,2,2025-02-04,Pending
18577,1260,319,5,2025-02-25,Pending
18578,4649,114,3,2025-03-25,Completed
18579,693,260,3,2025-08-19,Pending
18580,4669,224,2,2025-07-17,Completed
18581,2275,315,2,2025-08-24,Pending
18582,726,320,3,2025-12-19,Cancelled
18583,549,25,1,2025-02-08,Cancelled
18584,1285,473,1,2025-06-10,Completed
18585,4854,391,2,2025-11-21,Completed
18586,373,200,1,2025-07-27,Shipped
18587,2553,243,5,2026-01-10,Shipped
18588,2683,272,5,2025-03-26,Cancelled
18589,4000,490,5,2025-09-25,Completed
18590,1489,263,4,2025-10-06,Cancelled
18591,3673,405,5,2025-07-01,Pending
18592,1270,336,4,2026-01-04,Completed
18593,2372,21,2,2026-01-02,Shipped
18594,2324,386,4,2025-06-24,Shipped
18595,2976,259,1,2025-07-25,Completed
18596,2120,403,1,2025-06-04,Completed
18597,4291,205,4,2025-02-19,Cancelled
18598,3292,174,2,2025-05-15,Cancelled
18599,733,254,1,2026-01-03,Pending
18600,3854,197,1,2025-06-10,Pending
18601,2877,28,3,2025-03-07,Completed
18602,801,479,2,2025-09-19,Shipped
18603,4686,383,2,2025-06-10,Completed
18604,2813,13,1,2025-05-23,Shipped
18605,2024,202,5,2025-06-28,Cancelled
18606,1466,116,5,2025-10-10,Cancelled
18607,274,24,3,2025-07-20,Shipped
18608,3134,345,4,2025-02-18,Cancelled
18609,4152,327,2,2026-01-13,Pending
18610,4622,500,5,2025-06-03,Cancelled
18611,690,42,4,2025-10-18,Completed
18612,163,271,3,2025-03-28,Cancelled
18613,3111,259,3,2025-03-14,Shipped
18614,272,151,1,2025-04-24,Shipped
18615,3128,383,3,2025-07-06,Shipped
18616,4918,144,2,2025-06-03,Pending
18617,2053,242,2,2025-03-06,Cancelled
18618,2334,465,1,2025-12-17,Pending
18619,2676,313,4,2025-10-25,Shipped
18620,2103,441,2,2025-04-08,Completed
18621,2945,488,2,2025-07-03,Pending
18622,3592,401,4,2026-01-03,Completed
18623,1785,206,1,2025-09-16,Shipped
18624,1592,262,3,2025-04-22,Shipped
18625,893,215,4,2025-09-29,Completed
18626,4079,391,2,2026-01-28,Pending
18627,4236,55,2,2025-05-02,Cancelled
18628,2519,202,4,2025-09-19,Cancelled
18629,2142,90,4,2026-01-15,Pending
18630,1924,394,2,2025-07-07,Shipped
18631,2147,396,4,2026-01-09,Completed
18632,3726,450,4,2025-07-08,Cancelled
18633,782,180,3,2025-07-29,Completed
18634,4093,274,5,2025-04-27,Shipped
18635,2443,427,3,2025-05-14,Pending
18636,1420,378,2,2025-05-06,Cancelled
18637,4095,104,2,2025-11-16,Pending
18638,4743,322,5,2025-07-27,Shipped
18639,4209,453,5,2025-03-02,Pending
18640,134,178,4,2025-06-02,Completed
18641,993,329,5,2025-04-25,Completed
18642,2941,100,3,2025-12-11,Cancelled
18643,4695,134,1,2025-07-19,Shipped
18644,3596,469,2,2025-05-28,Shipped
18645,4257,277,3,2025-08-09,Pending
18646,4397,400,5,2025-11-26,Cancelled
18647,2121,170,5,2025-03-11,Pending
18648,3638,385,2,2025-12-02,Shipped
18649,1311,485,3,2025-04-16,Cancelled
18650,2513,337,3,2025-05-09,Shipped
18651,3146,261,1,2025-03-06,Shipped
18652,4908,93,5,2025-03-25,Completed
18653,1172,95,2,2026-01-18,Completed
18654,1580,388,3,2025-12-04,Pending
18655,4784,204,5,2025-09-02,Shipped
18656,2354,102,3,2025-04-24,Cancelled
18657,242,145,4,2025-08-17,Shipped
18658,349,341,4,2025-03-05,Pending
18659,125,225,4,2025-05-04,Shipped
